DATE,TIMESTAMP,XLAT,XLONG,HGT,RAINC,RAINNC,T_500hPa,T_700hPa,T_850hPa,QVAPOR_500,QVAPOR_700,QVAPOR_850,QCLOUD_500,QCLOUD_700,QCLOUD_850,QRAIN_500,QRAIN_700,QRAIN_850,QICE_500,QICE_700,QICE_850,QSNOW_500,QSNOW_700,QSNOW_850,QGRAUP_500,QGRAUP_700,QGRAUP_850,PRECIPITACION,LLUVIA
2015-02-04[00:00:00],1423004416.00000000,41.36991501,-0.07971191,288.78045654,0.00000000,0.00000000,240.91647339,259.87875366,270.51516724,0.00035849,0.00138125,0.00151726,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000015,0.00001946,0.00000946,0.00000557,0.00006793,0.00000174,0.00000000,0.00000001,0.00000000,1.87300003,1
2015-02-04[00:00:00],1423004416.00000000,41.36889648,-0.04379272,275.07559204,0.00000000,0.00000000,240.94837952,259.86798096,270.45086670,0.00034905,0.00139999,0.00153079,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002233,0.00000858,0.00000248,0.00005888,0.00000223,0.00000000,0.00000001,0.00000000,1.91999996,1
2015-02-04[00:00:00],1423004416.00000000,41.36787415,-0.00787354,256.42633057,0.00000000,0.00000000,240.98573303,259.83187866,270.41452026,0.00033856,0.00141558,0.00152034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002844,0.00000717,0.00000012,0.00005262,0.00000081,0.00000000,0.00000000,0.00000000,1.91799998,1
2015-02-04[00:00:00],1423004416.00000000,41.36682510,0.02804565,242.46800232,0.00000000,0.00000000,241.01144409,259.79003906,270.37942505,0.00032915,0.00143260,0.00152373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003313,0.00000578,-0.00000000,0.00004512,0.00000000,0.00000000,0.00000000,0.00000000,1.92299998,1
2015-02-04[00:00:00],1423004416.00000000,41.36577988,0.06396484,232.36848450,0.00000000,0.00000000,241.04241943,259.74258423,270.35699463,0.00032029,0.00145070,0.00152853,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003675,0.00000420,0.00000013,0.00003711,0.00000000,0.00000000,0.00000000,0.00000000,1.87000000,1
2015-02-04[00:00:00],1423004416.00000000,41.36471176,0.09988403,227.02214050,0.00000000,0.00000000,241.07299805,259.72155762,270.30972290,0.00031278,0.00146942,0.00155167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003754,0.00000229,0.00000000,0.00002719,0.00000000,0.00000000,0.00000000,0.00000000,1.83500004,1
2015-02-04[00:00:00],1423004416.00000000,41.36363983,0.13580322,227.04951477,0.00000000,0.00000000,241.10679626,259.65048218,270.27120972,0.00030403,0.00149330,0.00157156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000038,0.00003784,0.00000209,-0.00000000,0.00002040,0.00000000,0.00000000,0.00000000,0.00000000,1.84300005,1
2015-02-04[00:00:00],1423004416.00000000,41.36254883,0.17172241,231.77099609,0.00000000,0.00000000,241.13900757,259.61044312,270.23471069,0.00029602,0.00152150,0.00158681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000116,0.00003471,0.00000318,0.00000000,0.00001619,-0.00000000,0.00000000,0.00000000,0.00000000,1.66100001,1
2015-02-04[00:00:00],1423004416.00000000,41.43767548,-2.30831909,1029.44299316,0.00000000,5.48143387,240.44131470,259.51510620,268.07467651,0.00033882,0.00124602,0.00162538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000877,0.00000190,0.00000044,0.00001490,0.00000062,0.00000000,0.00000000,0.00000000,0.00000000,4.30700016,1
2015-02-04[00:00:00],1423004416.00000000,41.43736267,-2.27233887,1001.07958984,0.00000000,5.15731907,240.47352600,259.43798828,268.04949951,0.00031175,0.00130825,0.00161017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000289,0.00000056,0.00000643,0.00000083,0.00000000,0.00000000,0.00000000,0.00000000,4.59200001,1
2015-02-04[00:00:00],1423004416.00000000,41.43703842,-2.23632812,975.96069336,0.00000000,4.57550097,240.50753784,259.37713623,268.08740234,0.00029082,0.00135469,0.00158536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000382,0.00000066,0.00000175,0.00000092,0.00000000,0.00000000,0.00000000,0.00000000,4.83900023,1
2015-02-04[00:00:00],1423004416.00000000,41.43671036,-2.20034790,952.37127686,0.00000000,4.20775747,240.50971985,259.33981323,268.19259644,0.00028839,0.00139740,0.00156024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000476,0.00000073,0.00000000,0.00000076,0.00000000,0.00000000,0.00000000,0.00000000,5.07000017,1
2015-02-04[00:00:00],1423004416.00000000,41.43637085,-2.16436768,930.32287598,0.00000000,4.00174999,240.48803711,259.33059692,268.29400635,0.00029656,0.00142966,0.00153691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000669,0.00000083,0.00000025,0.00000018,0.00000000,0.00000000,0.00000000,0.00000000,5.28299999,1
2015-02-04[00:00:00],1423004416.00000000,41.43601227,-2.12838745,919.68914795,0.00000000,3.73205495,240.47096252,259.34100342,268.41992188,0.00030041,0.00142918,0.00148611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000297,0.00000140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.32900000,1
2015-02-04[00:00:00],1423004416.00000000,41.43563461,-2.09240723,919.68914795,0.00000000,3.65602255,240.45382690,259.35848999,268.72488403,0.00030882,0.00137911,0.00140831,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000213,0.00000237,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,4.87099981,1
2015-02-04[00:00:00],1423004416.00000000,41.43527222,-2.05642700,928.63677979,0.00000000,3.75107431,240.43585205,259.40338135,269.01919556,0.00031419,0.00128409,0.00133323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000101,0.00000331,0.00000000,0.00000020,0.00000000,0.00000000,0.00000000,0.00000000,4.72399998,1
2015-02-04[00:00:00],1423004416.00000000,41.43488693,-2.02044678,929.24432373,0.00000000,3.94803739,240.41967773,259.45419312,269.24221802,0.00032330,0.00124793,0.00129047,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000031,0.00000370,0.00000000,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,4.68900013,1
2015-02-04[00:00:00],1423004416.00000000,41.43448257,-1.98446655,923.10162354,0.00000000,4.19926262,240.39035034,259.52587891,269.23532104,0.00033881,0.00125068,0.00131048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000027,0.00000355,0.00000259,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,4.74300003,1
2015-02-04[00:00:00],1423004416.00000000,41.43407059,-1.94848633,907.55950928,0.00000000,4.53042030,240.38299561,259.60830688,269.29122925,0.00035087,0.00125137,0.00132763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001808,0.00000024,0.00000332,0.00001037,0.00000024,0.00000000,0.00000000,0.00000000,0.00000000,5.02099991,1
2015-02-04[00:00:00],1423004416.00000000,41.43364334,-1.91250610,887.66528320,0.00000000,4.70985174,240.37957764,259.68334961,269.35342407,0.00035311,0.00123705,0.00135217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002285,0.00000041,0.00000282,0.00001371,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,5.37300014,1
2015-02-04[00:00:00],1423004416.00000000,41.43320847,-1.87652588,863.06188965,0.00000000,4.97450686,240.36289978,259.75515747,269.35125732,0.00034994,0.00119892,0.00136252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000958,0.00000065,0.00000215,0.00001266,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,5.75799990,1
2015-02-04[00:00:00],1423004416.00000000,41.43276215,-1.84054565,832.27441406,0.00000000,5.16819763,240.41726685,259.81384277,269.15069580,0.00030802,0.00114535,0.00138890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000081,0.00000152,0.00000463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.75600004,1
2015-02-04[00:00:00],1423004416.00000000,41.43230057,-1.80456543,807.83813477,0.00000000,5.28596830,240.46867371,259.84609985,269.02587891,0.00027575,0.00111036,0.00137706,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000177,0.00000104,0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.66200018,1
2015-02-04[00:00:00],1423004416.00000000,41.43183517,-1.76858521,787.65795898,0.00000000,5.55673981,240.49230957,259.83663940,269.11325073,0.00026739,0.00108726,0.00133440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000338,0.00000062,0.00000000,0.00000278,0.00000000,0.00000000,0.00000000,0.00000000,5.50799990,1
2015-02-04[00:00:00],1423004416.00000000,41.43136215,-1.73260498,774.84570312,0.00000000,5.84990835,240.49900818,259.82858276,269.22113037,0.00026631,0.00107379,0.00124430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000534,0.00000033,0.00000000,0.00001108,0.00000000,0.00000000,0.00000000,0.00000000,4.23299980,1
2015-02-04[00:00:00],1423004416.00000000,41.43086243,-1.69662476,758.46142578,0.00000000,6.14699459,240.51283264,259.87997437,269.44635010,0.00026692,0.00104549,0.00115893,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000951,0.00000020,0.00000000,0.00003499,0.00000000,0.00000000,0.00000000,0.00000000,3.83500004,1
2015-02-04[00:00:00],1423004416.00000000,41.43035126,-1.66064453,740.91021729,0.00000000,6.47474194,240.54376221,259.94589233,269.73483276,0.00027337,0.00101222,0.00107210,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001586,0.00000016,0.00000006,0.00006527,0.00000000,0.00000000,0.00000001,0.00000000,3.51600003,1
2015-02-04[00:00:00],1423004416.00000000,41.42984772,-1.62466431,720.20642090,0.00000000,6.73616028,240.58702087,259.98831177,269.98721313,0.00028640,0.00099777,0.00100814,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002367,0.00000010,0.00000000,0.00008877,0.00000000,0.00000000,0.00000001,0.00000000,3.91599989,1
2015-02-04[00:00:00],1423004416.00000000,41.42931747,-1.58868408,702.19561768,0.00000000,6.90910578,240.64036560,259.90991211,270.25195312,0.00028520,0.00098797,0.00094767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002619,0.00000007,0.00000000,0.00008844,0.00000000,0.00000000,0.00000001,0.00000000,3.64700007,1
2015-02-04[00:00:00],1423004416.00000000,41.42877960,-1.55270386,685.01220703,0.00000000,7.03197050,240.69433594,259.76354980,270.46795654,0.00026969,0.00098769,0.00089802,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002428,0.00000009,0.00000000,0.00007161,0.00000000,0.00000000,0.00000001,0.00000000,3.57900000,1
2015-02-04[00:00:00],1423004416.00000000,41.42822266,-1.51672363,670.14300537,0.00000000,7.19054222,240.74441528,259.55529785,270.60113525,0.00022452,0.00099940,0.00086633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002030,0.00000014,0.00000000,0.00003919,0.00000000,0.00000000,0.00000000,0.00000000,3.32999992,1
2015-02-04[00:00:00],1423004416.00000000,41.42766571,-1.48074341,650.48400879,0.00000000,7.23662329,240.77987671,259.43164062,270.72329712,0.00020665,0.00101014,0.00084555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001794,0.00000020,0.00000000,0.00002249,0.00000000,0.00000000,0.00000000,0.00000000,3.12500000,1
2015-02-04[00:00:00],1423004416.00000000,41.42709351,-1.44479370,627.77416992,0.00000000,7.32771635,240.74812317,259.33459473,270.73690796,0.00020947,0.00107243,0.00083630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001624,0.00000027,0.00000016,0.00001786,0.00000000,0.00000000,0.00000000,0.00000000,3.84200001,1
2015-02-04[00:00:00],1423004416.00000000,41.42651367,-1.40881348,601.99475098,0.00000000,7.46454287,240.63288879,259.30413818,270.71795654,0.00025089,0.00115772,0.00082664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001503,0.00000032,0.00000163,0.00002180,0.00000000,0.00000000,0.00000000,0.00000000,3.34100008,1
2015-02-04[00:00:00],1423004416.00000000,41.42591858,-1.37283325,575.72070312,0.00000000,7.51958990,240.55131531,259.34100342,270.47274780,0.00027793,0.00125415,0.00087702,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001302,0.00000047,0.00000269,0.00002031,0.00000000,0.00000000,0.00000000,0.00000000,3.40599990,1
2015-02-04[00:00:00],1423004416.00000000,41.42530441,-1.33685303,550.12286377,0.00000000,7.55492592,240.51754761,259.43057251,270.18380737,0.00028206,0.00134227,0.00094498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001039,0.00000069,0.00000260,0.00002031,0.00000000,0.00000000,0.00000000,0.00000000,3.51300001,1
2015-02-04[00:00:00],1423004416.00000000,41.42468643,-1.30090332,524.51843262,0.00000000,7.22402668,240.53730774,259.57296753,269.76907349,0.00027138,0.00141580,0.00104330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000799,0.00000091,0.00000048,0.00002356,0.00000000,0.00000000,0.00000000,0.00000000,4.01700020,1
2015-02-04[00:00:00],1423004416.00000000,41.42406082,-1.26492310,509.77548218,0.00000000,6.91258240,240.55204773,259.66207886,269.62203979,0.00026904,0.00142862,0.00107955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000737,0.00000127,0.00000004,0.00002230,0.00000000,0.00000000,0.00000000,0.00000000,3.47399998,1
2015-02-04[00:00:00],1423004416.00000000,41.42341232,-1.22894287,509.77548218,0.00000000,6.60331917,240.56028748,259.67565918,269.59564209,0.00027799,0.00140538,0.00108349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000655,0.00000167,0.00000054,0.00001537,0.00000000,0.00000000,0.00000000,0.00000000,3.89899993,1
2015-02-04[00:00:00],1423004416.00000000,41.42276382,-1.19299316,509.85623169,0.00000000,6.36401463,240.56947327,259.68228149,269.87579346,0.00030289,0.00133227,0.00105288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000486,0.00000224,0.00000349,0.00000890,0.00000000,0.00000000,0.00000000,0.00000000,3.77200007,1
2015-02-04[00:00:00],1423004416.00000000,41.42211151,-1.15701294,521.40136719,0.00000000,5.92964077,240.57705688,259.71084595,269.95806885,0.00031980,0.00129754,0.00104946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000340,0.00000240,0.00000483,0.00000444,0.00000000,0.00000000,0.00000000,0.00000000,3.39100003,1
2015-02-04[00:00:00],1423004416.00000000,41.42142868,-1.12106323,538.66461182,0.00000000,5.45242119,240.59144592,259.75839233,269.87930298,0.00032244,0.00129017,0.00107277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000339,0.00000206,0.00000430,0.00000229,0.00000000,0.00000000,0.00000000,0.00000000,3.28600001,1
2015-02-04[00:00:00],1423004416.00000000,41.42074585,-1.08508301,559.67437744,0.00000000,4.92378664,240.60125732,259.85595703,269.68295288,0.00032328,0.00128388,0.00111285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000358,0.00000096,0.00000173,0.00000108,0.00000000,0.00000000,0.00000000,0.00000000,3.16100001,1
2015-02-04[00:00:00],1423004416.00000000,41.42004395,-1.04910278,581.42449951,0.00000000,4.60001802,240.60784912,259.94247437,269.59631348,0.00032228,0.00128968,0.00114164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000370,0.00000058,0.00000029,0.00000048,0.00000000,0.00000000,0.00000000,0.00000000,3.02300000,1
2015-02-04[00:00:00],1423004416.00000000,41.41933823,-1.01315308,601.00000000,0.00000000,4.33441210,240.61671448,260.00750732,269.66632080,0.00031645,0.00128867,0.00115049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000501,0.00000067,0.00000000,0.00000058,0.00000000,0.00000000,0.00000000,0.00000000,2.75900006,1
2015-02-04[00:00:00],1423004416.00000000,41.41861725,-0.97717285,619.11846924,0.00000000,4.11098289,240.61344910,260.05792236,269.96005249,0.00030796,0.00127528,0.00113375,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000864,0.00000164,0.00000005,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,2.49600005,1
2015-02-04[00:00:00],1423004416.00000000,41.41788101,-0.94122314,619.28100586,0.00000000,3.92951679,240.61427307,260.05523682,270.33322144,0.00030172,0.00123443,0.00110283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001028,0.00000277,0.00000000,0.00000299,0.00000000,0.00000000,0.00000000,0.00000000,2.52399993,1
2015-02-04[00:00:00],1423004416.00000000,41.41714859,-0.90527344,603.85797119,0.00000000,3.68302393,240.61331177,259.97396851,270.54409790,0.00029935,0.00118038,0.00107905,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000883,0.00000435,0.00000001,0.00000177,0.00000000,0.00000000,0.00000000,0.00000000,2.50799990,1
2015-02-04[00:00:00],1423004416.00000000,41.41638184,-0.86929321,570.42462158,0.00000000,3.32412171,240.60040283,259.83544922,270.76608276,0.00030368,0.00113033,0.00109011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000576,0.00000607,0.00000001,0.00000209,0.00000000,0.00000000,0.00000000,0.00000000,2.54099989,1
2015-02-04[00:00:00],1423004416.00000000,41.41561890,-0.83334351,529.37866211,0.00000000,2.88225985,240.58877563,259.71664429,270.96075439,0.00031436,0.00111231,0.00109723,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000544,0.00000827,0.00000000,0.00000849,0.00000000,0.00000000,0.00000000,0.00000000,2.59899998,1
2015-02-04[00:00:00],1423004416.00000000,41.41484451,-0.79736328,480.85498047,0.00000000,2.56331301,240.58160400,259.63693237,271.13372803,0.00032899,0.00111156,0.00108892,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000890,0.00001074,0.00000036,0.00003505,0.00001695,0.00000000,0.00000000,0.00000000,2.68600011,1
2015-02-04[00:00:00],1423004416.00000000,41.41405106,-0.76141357,425.70343018,0.00000000,2.15148926,240.57394409,259.61471558,271.46270752,0.00034821,0.00110885,0.00103203,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003273,0.00001372,0.00000120,0.00006946,0.00004623,0.00000000,0.00000001,0.00000002,2.79800010,1
2015-02-04[00:00:00],1423004416.00000000,41.41324234,-0.72546387,375.02435303,0.00000000,1.80870247,240.59230042,259.59530640,271.72695923,0.00036125,0.00113742,0.00099730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000196,0.00003948,0.00001661,0.00000423,0.00008946,0.00006317,0.00000000,0.00000001,0.00000002,2.46900010,1
2015-02-04[00:00:00],1423004416.00000000,41.41242981,-0.68951416,329.15032959,0.00000000,1.65533185,240.65141296,259.57836914,271.73236084,0.00036431,0.00120294,0.00103350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001610,0.00003878,0.00001877,0.00000945,0.00010120,0.00006664,0.00000000,0.00000002,0.00000002,2.45199990,1
2015-02-04[00:00:00],1423004416.00000000,41.41160965,-0.65353394,291.68841553,0.00000000,1.61644220,240.72184753,259.56011963,271.50558472,0.00036772,0.00128997,0.00113584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003009,0.00003033,0.00002023,0.00001605,0.00010229,0.00006793,0.00000001,0.00000003,0.00000002,2.41599989,1
2015-02-04[00:00:00],1423004416.00000000,41.41078186,-0.61758423,257.96466064,0.00000000,1.61665452,240.78102112,259.54125977,271.31384277,0.00037057,0.00134911,0.00121745,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00004207,0.00002302,0.00002019,0.00002554,0.00010282,0.00006201,0.00000001,0.00000003,0.00000002,2.61800003,1
2015-02-04[00:00:00],1423004416.00000000,41.40992737,-0.58163452,230.69592285,0.00000000,1.66299784,240.83079529,259.52224731,271.15866089,0.00037291,0.00139083,0.00127811,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005232,0.00001597,0.00001874,0.00003696,0.00009535,0.00005004,0.00000001,0.00000003,0.00000002,2.60599995,1
2015-02-04[00:00:00],1423004416.00000000,41.40908051,-0.54568481,209.08004761,0.00000000,1.75773823,240.86807251,259.47323608,271.05300903,0.00037461,0.00143187,0.00130915,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006179,0.00000964,0.00001559,0.00005175,0.00007268,0.00002947,0.00000001,0.00000000,0.00000000,2.59400010,1
2015-02-04[00:00:00],1423004416.00000000,41.40819931,-0.50973511,199.60932922,0.00000000,1.84817946,240.89840698,259.51522827,270.97299194,0.00037587,0.00143507,0.00132442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006894,0.00000888,0.00001336,0.00006417,0.00007068,0.00002148,0.00000001,0.00000000,0.00000000,2.56100011,1
2015-02-04[00:00:00],1423004416.00000000,41.40731812,-0.47378540,200.60580444,0.00000000,1.91549993,240.92066956,259.60186768,270.95132446,0.00037668,0.00141301,0.00132705,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007312,0.00001282,0.00001176,0.00007359,0.00008240,0.00002206,0.00000001,0.00000002,0.00000000,2.53299999,1
2015-02-04[00:00:00],1423004416.00000000,41.40643311,-0.43783569,212.27169800,0.00000000,2.00473213,240.93591309,259.71911621,270.92556763,0.00037704,0.00137076,0.00130899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007506,0.00002376,0.00001131,0.00007947,0.00009970,0.00003694,0.00000001,0.00000003,0.00000002,2.67300010,1
2015-02-04[00:00:00],1423004416.00000000,41.40552521,-0.40188599,229.59484863,0.00000000,2.06692195,240.94952393,259.79498291,270.92153931,0.00037733,0.00134615,0.00129182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007492,0.00002910,0.00001079,0.00008063,0.00011160,0.00003634,0.00000001,0.00000004,0.00000002,2.58500004,1
2015-02-04[00:00:00],1423004416.00000000,41.40460587,-0.36593628,251.45825195,0.00000000,2.08368063,240.96054077,259.85894775,270.93045044,0.00037748,0.00133692,0.00127308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007351,0.00002941,0.00001039,0.00007738,0.00012249,0.00002788,0.00000001,0.00000004,0.00000002,2.39000010,1
2015-02-04[00:00:00],1423004416.00000000,41.40369034,-0.32998657,277.40881348,0.00000000,2.11276937,240.97319031,259.90710449,270.90899658,0.00037769,0.00134201,0.00125919,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007140,0.00002796,0.00001000,0.00006899,0.00012833,0.00000776,0.00000001,0.00000004,0.00000001,2.32999992,1
2015-02-04[00:00:00],1423004416.00000000,41.40274048,-0.29403687,298.39175415,0.00000000,2.16059709,240.97886658,259.93954468,270.91244507,0.00037766,0.00133744,0.00125091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006703,0.00002593,0.00000983,0.00005933,0.00012978,0.00000000,0.00000001,0.00000003,0.00000000,2.26799989,1
2015-02-04[00:00:00],1423004416.00000000,41.40179443,-0.25808716,314.50936890,0.00000000,2.20234179,240.97038269,259.94995117,270.90740967,0.00037712,0.00132666,0.00125942,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006083,0.00002405,0.00000980,0.00004902,0.00012483,0.00000000,0.00000001,0.00000003,0.00000000,2.32299995,1
